2022-06-10T01:16:22.000Z, 38.5787618, -77.3052342, 60.752, 4.526, 0.005, 0.02, 0.0
2022-06-10T01:21:11.000Z, 38.5788137, -77.3052096, 62.28, 4.04, 0.005, 0.015, 0.0
2022-06-10T01:21:12.000Z, 38.5788139, -77.3052102, 62.138, 4.056, 0.005, 0.027, 0.0
2022-06-10T01:21:13.000Z, 38.5788143, -77.3052107, 61.95, 4.051, 0.005, 0.007, 0.0
2022-06-10T01:21:14.000Z, 38.5788149, -77.3052114, 61.845, 4.047, 0.005, 0.027, 0.0
2022-06-10T01:21:15.000Z, 38.5788153, -77.305212, 61.699, 4.04, 0.005, 0.021, 0.0
2022-06-10T01:21:16.000Z, 38.5788158, -77.3052122, 61.592, 4.033, 0.005, 0.014, 0.0
2022-06-10T01:21:17.000Z, 38.5788163, -77.3052127, 61.464, 4.027, 0.005, 0.013, 0.0
2022-06-10T01:21:18.000Z, 38.5788171, -77.3052132, 61.41, 4.034, 0.005, 0.029, 0.0
2022-06-10T01:21:19.000Z, 38.5788178, -77.3052134, 61.338, 4.031, 0.005, 0.022, 0.0
2022-06-10T01:21:20.000Z, 38.5788182, -77.3052136, 61.274, 4.014, 0.005, 0.022, 0.0
2022-06-10T01:21:21.000Z, 38.5788184, -77.3052136, 61.211, 3.991, 0.005, 0.021, 0.0
2022-06-10T01:21:22.000Z, 38.5788184, -77.3052132, 61.237, 3.97, 0.005, 0.005, 0.0
2022-06-10T01:21:23.000Z, 38.5788181, -77.3052125, 61.308, 3.963, 0.005, 0.004, 0.0
2022-06-10T01:21:24.000Z, 38.5788174, -77.305212, 61.337, 3.946, 0.005, 0.006, 0.0
2022-06-10T01:21:25.000Z, 38.5788167, -77.3052122, 61.214, 3.911, 0.005, 0.02, 0.0
2022-06-10T01:21:26.000Z, 38.5788163, -77.3052122, 61.238, 3.876, 0.005, 0.023, 0.0
2022-06-10T01:21:27.000Z, 38.5788151, -77.3052113, 61.247, 3.846, 0.005, 0.008, 0.0
2022-06-10T01:21:28.000Z, 38.5788148, -77.3052102, 61.436, 3.861, 0.005, 0.016, 0.0
2022-06-10T01:21:29.000Z, 38.5788148, -77.3052093, 61.607, 3.895, 0.005, 0.026, 0.0
2022-06-10T01:21:30.000Z, 38.5788147, -77.3052085, 61.714, 3.944, 0.005, 0.013, 0.0
2022-06-10T01:21:31.000Z, 38.5788147, -77.3052078, 61.798, 4.001, 0.005, 0.019, 0.0
2022-06-10T01:21:32.000Z, 38.5788148, -77.305207, 61.959, 4.057, 0.005, 0.009, 0.0
2022-06-10T01:21:33.000Z, 38.578815, -77.3052067, 62.093, 4.114, 0.005, 0.035, 0.0
2022-06-10T01:21:34.000Z, 38.5788152, -77.305206, 62.299, 4.165, 0.005, 0.02, 0.0
2022-06-10T01:21:35.000Z, 38.5788152, -77.3052052, 62.428, 4.216, 0.005, 0.027, 0.0
2022-06-10T01:29:16.000Z, 38.578805167, -77.305168167, 55.2, 33.12, 0.005, 0.018, nan
2022-06-10T01:29:18.000Z, 38.578805167, -77.305168167, 55.2, 33.12, 0.005, 0.018, 0.0
2022-06-10T01:29:18.000Z, 38.578801, -77.3051695, 54.695, 4.312, 0.005, 0.045, 0.0
2022-06-10T01:29:20.000Z, 38.5787967, -77.3051705, 54.073, 4.273, 0.005, 0.02, 0.0
2022-06-10T01:29:21.000Z, 38.5787943, -77.3051709, 53.758, 4.195, 0.005, 0.02, 0.0
2022-06-10T01:29:22.000Z, 38.5787925, -77.3051714, 53.452, 4.131, 0.005, 0.02, 0.0
2022-06-10T01:29:23.000Z, 38.5787913, -77.3051716, 53.327, 4.074, 0.005, 0.009, 0.0
2022-06-10T01:33:17.000Z, 38.5787445, -77.305218667, 53.0, 26.91, 0.005, 0.012, nan
2022-06-10T01:33:19.000Z, 38.5787445, -77.305218667, 53.0, 26.91, 0.005, 0.012, 0.0
2022-06-10T01:33:19.000Z, 38.578744, -77.3052191, 53.444, 3.598, 0.005, 0.005, 0.0
2022-06-10T01:33:21.000Z, 38.5787449, -77.3052192, 53.852, 3.541, 0.005, 0.016, 0.0
2022-06-10T01:33:22.000Z, 38.5787455, -77.3052192, 54.038, 3.518, 0.005, 0.006, 0.0
2022-06-10T01:33:23.000Z, 38.5787458, -77.3052193, 54.15, 3.498, 0.005, 0.011, 0.0
2022-06-10T01:33:24.000Z, 38.5787462, -77.3052195, 54.234, 3.483, 0.005, 0.013, 0.0
2022-06-10T01:33:25.000Z, 38.578747, -77.3052194, 54.352, 3.457, 0.005, 0.007, 0.0
2022-06-10T01:33:26.000Z, 38.5787478, -77.3052192, 54.442, 3.438, 0.005, 0.013, 0.0
2022-06-10T01:33:27.000Z, 38.5787483, -77.3052189, 54.502, 3.426, 0.005, 0.021, 0.0
2022-06-10T01:33:28.000Z, 38.5787488, -77.3052187, 54.578, 3.397, 0.005, 0.008, 0.0
2022-06-10T01:33:29.000Z, 38.5787494, -77.3052185, 54.638, 3.367, 0.005, 0.006, 0.0
2022-06-10T01:33:30.000Z, 38.5787504, -77.3052183, 54.676, 3.33, 0.005, 0.015, 0.0
